case_id,t0_s,DG_window,DA_window,DT_bar_window,DT_window,dt_max_window_s,DG_is_worst,DA_is_worst,DT_is_worst
N01,0,1.37393886264635,1.17215138213768,0.5,1,60,1,1,1
N01,5,2.19165240334587,1.48042304877539,0.5,1,60,0,0,0
N01,10,3.31018122711839,1.81939034490109,0.5,1,60,0,0,0
N01,15,4.79381751035634,2.18947882162762,0.5,1,60,0,0,0
N01,20,6.71535437325904,2.59140007973668,0.5,1,60,0,0,0
N01,25,9.15724636763567,3.02609424301941,0.5,1,60,0,0,0
N01,30,11.2046997823135,3.34734219677532,0.5,1,60,0,0,0
N01,35,11.99352947547,3.46316754943657,0.5,1,60,0,0,0
N01,40,12.8672955968618,3.58710128054134,0.5,1,60,0,0,0
N01,45,13.8369303704185,3.71980246389745,0.5,1,60,0,0,0
N01,50,14.913421696026,3.8617899601126,0.5,1,60,0,0,0
N01,55,16.1079766482962,4.01347438615176,0.5,1,60,0,0,0
N01,60,17.4321295107807,4.17518017704378,0.5,1,60,0,0,0
N01,65,18.8978640109831,4.34716735483986,0.5,1,60,0,0,0
N01,70,20.5180318205607,4.52968341284036,0.5,1,60,0,0,0
N01,75,22.3064426326029,4.7229696836424,0.5,1,60,0,0,0
N01,80,24.2782589353619,4.92729732565052,0.5,1,60,0,0,0
N01,85,26.4495113693928,5.14290884319282,0.5,1,60,0,0,0
N01,90,28.8382758894517,5.37012810735951,0.5,1,60,0,0,0
N01,95,31.4633037097713,5.60921596212615,0.5,1,60,0,0,0
N01,100,34.3454132541192,5.86049599045322,0.5,1,60,0,0,0
N01,105,37.5072673698212,6.12431770647313,0.5,1,60,0,0,0
N01,110,40.9717255191661,6.40091599063495,0.5,1,60,0,0,0
N01,115,44.7641439823138,6.69060116748231,0.5,1,60,0,0,0
N01,120,48.910872712429,6.993630867613,0.5,1,60,0,0,0
N01,125,53.4390951643508,7.3102048647319,0.5,1,60,0,0,0
N01,130,58.3763076482677,7.64043896960571,0.5,1,60,0,0,0
N01,135,63.7502393731289,7.98437470144821,0.5,1,60,0,0,0
N01,140,69.5888349522202,8.34199226517395,0.5,1,60,0,0,0
N01,145,75.9184102689461,8.71311713848399,0.5,1,60,0,0,0
N01,150,82.7640596940068,9.09747545718079,0.5,1,60,0,0,0
N01,155,90.146825687354,9.49456822016426,0.5,1,60,0,0,0
N01,160,98.084421447953,9.90375794574745,0.5,1,60,0,0,0
N01,165,106.589852116175,10.3242361517053,0.5,1,60,0,0,0
N01,170,115.667486652633,10.7548819915717,0.5,1,60,0,0,0
N01,175,125.31456531183,11.1943988365534,0.5,1,60,0,0,0
N01,180,135.517780136163,11.6412104240136,0.5,1,60,0,0,0
N01,185,146.252602747398,12.0934942323298,0.5,1,60,0,0,0
N01,190,157.479322300019,12.5490765516839,0.5,1,60,0,0,0
N01,195,169.144037274881,13.0055387152892,0.5,1,60,0,0,0
N01,200,181.17753605905,13.4602205055879,0.5,1,60,0,0,0
N01,205,193.495956606959,13.9102824057231,0.5,1,60,0,0,0
N01,210,206.000874376501,14.3527305547236,0.5,1,60,0,0,0
N01,215,218.5818802684,14.784514881064,0.5,1,60,0,0,0
N01,220,231.120360295238,15.2026432009449,0.5,1,60,0,0,0
N01,225,243.493933563461,15.6042921519517,0.5,1,60,0,0,0
N01,230,255.579489105645,15.9868536337093,0.5,1,60,0,0,0
N01,235,267.257879714456,16.3480237250397,0.5,1,60,0,0,0
